,sent,id,tid,airline,rtag,tweet
3997,,81447,5.61E+17,Delta,lW?u8x48>Tha,@DeltaAssist Diego at Oakland airport check in. Very rude. Needs discipline action. Reply drdvde@gmail.com please.
3998,,81448,5.61E+17,American,lW?u8x48>Tha,@AmericanAir you guy make my weekly travels terrible
3999,,81449,5.61E+17,American,lW?u8x48>Tha,I'm going to lose my Gold status with @AmericanAir! So sad. I wish I had the $650 to keep it. Or I should have traveled more. 😢😢 #SadDay
4000,,81450,5.61E+17,American,lW?u8x48>Tha,".@AmericanAir disappointed in how you treat loyal customers. As nearly an a million miler, iâ€™ll be looking elsewhere for my travel needs."
4001,,81451,5.61E+17,United,lW?u8x48>Tha,"Denver-Boise. Oversold, no room for bags, someone has ticket with same seat, no pilot, no explanation. @united #disappointed #communicate"
4002,,81452,5.61E+17,Delta,lW?u8x48>Tha,@DeltaAssist I missed gold by $61 for 2015. I've been gold for years. I've called and faxed trying to solve this with no help/response.
4003,,81453,5.61E+17,United,lW?u8x48>Tha,@united btw your IVR doesn't support an inbound Skype call or some other issue
4004,,81454,5.61E+17,American,lW?u8x48>Tha,@AmericanAir It’s done now.  Just wondered why I bothered with highest price ticket.  At least I avoided your draconian change fee.
4005,,81455,5.61E+17,VirginAmerica,lW?u8x48>Tha,".@VirginAmerica FYI that @Gogo continues to suck, affecting your brand. Realized today I should plan for no internet on fights with you."
4006,,81456,5.61E+17,United,lW?u8x48>Tha,"@united hung up on by 2 representatives, one of which was a supervisor. I'm highly irritated now."
4007,,81457,5.61E+17,SouthWest,lW?u8x48>Tha,"""We have one more passenger to board, calling #TomBrady ... He's running late, something about deflating balls.."" @SouthwestAir pilot #SB49"
4008,,81458,5.61E+17,American,lW?u8x48>Tha,Paid more money to take a connecting flight &amp; switched back to economy from first cause of a storm that never happened THNX @AmericanAir
4009,,81459,5.61E+17,American,lW?u8x48>Tha,@AmericanAir worst flying experience ever and we haven't even left the runway.
4010,,81460,5.61E+17,American,lW?u8x48>Tha,@AmericanAir why is flight 3613 delayed?
4011,,81461,5.61E+17,JetBlue,lW?u8x48>Tha,"@JetBlue I'm on flight 1352 MCO&gt;BOS tomorrow, will there be an issue or am I good to travel? thanks."
4012,,81462,5.61E+17,American,lW?u8x48>Tha,@AmericanAir I've been on hold for an hour. This is TERRIBLE customer service.
4013,,81463,5.61E+17,United,lW?u8x48>Tha,@united What accommodations do you give to customers who experience a 7 hr delay? #airlinecustomerservice
4014,,81464,5.61E+17,Delta,lW?u8x48>Tha,@DeltaAssist What accommodations do you give to passengers delayed 7hrs? #airlinecustomerservice
4015,,81465,5.61E+17,VirginAmerica,lW?u8x48>Tha,@VirginAmerica I'm sad I couldn't find a direct from NWK to Vegas &amp; got stuck on United. I'm back on u next month. I'm sorry I cheated on u
4016,,81466,5.61E+17,Delta,lW?u8x48>Tha,"@DeltaAssist If you advertise Food for purchase, have enough for more than 10% of the plane. #Annoyed"
4017,,81467,5.61E+17,United,lW?u8x48>Tha,@united so not heard back from united despite they asking me to DM them. My wife and 2 yr old daughter are stuck in mumbai
4018,,81468,5.61E+17,Delta,lW?u8x48>Tha,@DeltaAssist very disappointed on my flight 1908 to Detroit. The flight crew did a horrendous job boarding and policing overhead bin space
4019,,81470,5.61E+17,United,lW?u8x48>Tha,@united your 1(800) 864-8331 number doesn't help at all. I cannot believe this horrible service.
4020,,81471,5.61E+17,SouthWest,lW?u8x48>Tha,Help us kick off #PJDayDEN 3:30p next Wed at @SouthwestAir Rink at Skyline Park! cc @DowntownDenver http://t.co/D3YlOVJsZ3
4021,,81472,5.61E+17,Delta,lW?u8x48>Tha,@DeltaAssist no the platinum line rep told me they couldn't help me until tomorrow if I missed my connection.
4022,,81473,5.61E+17,American,lW?u8x48>Tha,"@AmericanAir was on the phone for 2 hours. Never got my confirmation email. Called back and she said "" I can't wait on the phone with you"""
4023,,81474,5.61E+17,United,lW?u8x48>Tha,@united I submitted an inquiry about a stolen wallet and still haven't heard back. When can I expect a response?
4024,,81475,5.61E+17,American,lW?u8x48>Tha,"@AmericanAir I reported a tablet I lost on a flight few wks ago as missing, left several messages w/ Lost&amp;Found, still havent called me back"
4025,,81476,5.61E+17,American,lW?u8x48>Tha,Family trip was seriously messed up by AA.  Even charged me for bags when I have an AA CC! Never booking with them again! @AmericanAir
4026,,81477,5.61E+17,United,lW?u8x48>Tha,"Another disappointing #Unitedairlines flight.  App said flight had DirectTV &amp; Wifi, neither worked!  Long flight &amp; bad experience. @united"
4027,,81478,5.61E+17,JetBlue,lW?u8x48>Tha,"@JetBlue Hi, I have a problem to inform by MD."
4028,,81479,5.61E+17,American,lW?u8x48>Tha,.@AmericanAir how do I get the Oxygen mask to come out? The guy next to me smells like his body is the key ingredient in a shit sandwich.
4029,,81480,5.61E+17,American,lW?u8x48>Tha,@AmericanAir how long do I wait? Is this timeframe usual? Reasonable? Systematic?
4030,,81481,5.61E+17,VirginAmerica,lW?u8x48>Tha,". @VirginAmerica, there's nothing more evil than offering CANNED TUNA on yr menu. the stench of my seatmate's lunch awoke me from my slumber"
4031,,81482,5.61E+17,United,lW?u8x48>Tha,@dimsumthinking had to rebook on @delta after @united flight was delayed. Should have heeded your warnings!
4032,,81483,5.61E+17,American,lW?u8x48>Tha,@AmericanAir Entire left side of plane with broken powerports? AA263 #AAFail #BusinessTravelFail #ICantWorkOnMyBusinessTrip #Lame
4033,,81484,5.61E+17,American,lW?u8x48>Tha,@AmericanAir  Posted hide profits. Still can't gets planes where they need to go on time. Worst airline ever.
4034,,81485,5.61E+17,American,lW?u8x48>Tha,@AmericanAir has the absolute worst call center their phone reception sucks and their reps are rude as hell smh #pissedoff!!!!
4035,,81486,5.61E+17,United,lW?u8x48>Tha,@united you have the most pathetic customer service I have ever encountered. Your agent knew nothing. I was hung up on TWICE waiting.
4036,,81487,5.61E+17,JetBlue,lW?u8x48>Tha,@deltaassit your #staff at #fll gate d6 3pm to jfk was beyond rude... Talk about #hatingyourjob makes me wanna fly @jetblue
4037,,81488,5.61E+17,JetBlue,lW?u8x48>Tha,I miss you @JetBlue!!! Hope all is well :) Trip.  Soon.  Yes.
4038,,81489,5.61E+17,American,lW?u8x48>Tha,@AmericanAir Disappointed in the customer service I received after a FOUR HOUR flight schedule change #alliwantedwasafreedrinkcoupon
4039,,81490,5.61E+17,American,lW?u8x48>Tha,"@AmericanAir is it normal to wait over four months for help? I have a PLATINUM card with you guys and still I wait for some help, WHY???"
4040,,81491,5.61E+17,American,lW?u8x48>Tha,@AmericanAir I had the worst customer service experience of my life with #AmericanAirlines and will never fly with them again!
4041,,81492,5.61E+17,AlaskaAir,lW?u8x48>Tha,@AlaskaAir Please follow @hoodbears12 She still waiting a follow from you and she loves you so much â¤
4042,,81493,5.61E+17,American,lW?u8x48>Tha,"@USAirways merger @AmericanAir gold member can't even pay 4 an upgrade, bad service 8 flights in a row, hope Delta makes an offer 4 transfer"
4043,,81494,5.61E+17,VirginAmerica,lW?u8x48>Tha,Thank you to @VirginAmerica for making things right for me after an seating issue. #stillloyal
4044,,81495,5.61E+17,American,lW?u8x48>Tha,@AmericanAir Can we teach people to leave room in overhead bins for the bulkhead rows? You had me holding up the line looking for space.
4045,,81496,5.61E+17,United,lW?u8x48>Tha,@united tweeted about bad service. followed up w/email - no answer still?  Your customer service similar to the service at airport/onboard
4046,,81497,5.61E+17,Delta,lW?u8x48>Tha,@DeltaAssist do u respond to broke college kids who still have a Delta wings pin on their book-bag or am I stuck w/ your rude call center?
4047,,81498,5.61E+17,SouthWest,lW?u8x48>Tha,"Last flight-freezing, today-yelled at by stewardess! Considering how much I travel, maybe I need to avoid booking @SouthwestAir #frustrated"
4048,,81499,5.61E+17,SouthWest,lW?u8x48>Tha,Lol probably won't get home today anyway bc @SouthwestAir sucks
4049,,81500,5.61E+17,American,lW?u8x48>Tha,@AmericanAir any updates on my missing luggage? #findmyluggage #ownuptoit
4050,,81501,5.61E+17,United,lW?u8x48>Tha,Fuck @united....won't ever book another flight through them
4051,,81502,5.61E+17,United,lW?u8x48>Tha,@Digi_Darwin @united Did they give you pretzels instead of peanuts? I hate that.
4052,,81503,5.61E+17,SouthWest,lW?u8x48>Tha,@AmericanAir Its a change for an earlier flight time not a delay. Disappointed in the customer service esp when @SouthwestAir cs is on point
4053,,81504,5.61E+17,United,lW?u8x48>Tha,@united has the worst customer service on the face of the Earth.
4054,,81505,5.61E+17,SouthWest,lW?u8x48>Tha,@SouthwestAir Can I get a refund for the wifi I just paid for? It's awful
4055,,81506,5.61E+17,United,lW?u8x48>Tha,@united last time I fly out of #newarkliberty 2 #denver horrible plane and 1 1/2 delay n getting longer
4056,,81507,5.61E+17,SouthWest,lW?u8x48>Tha,@greenheadduck @jrodfromoz likes to cheat on me with @SouthwestAir   #sadbus
4057,,81508,5.61E+17,AlaskaAir,lW?u8x48>Tha,@AlaskaAir - any idea when 2015 G75 packets will be mailed out? My wife got her MVP but I'm still waiting.
4058,,81509,5.61E+17,JetBlue,lW?u8x48>Tha,"@JetBlue Its fantastic. Your extra room seats, snack boxes, and movies take the stress out of traveling. Thank you!"
4059,,81510,5.61E+17,American,lW?u8x48>Tha,@AmericanAir a certificate with an expiration date is not a resolution for 2 broken planes.that requires me to spend $ #condenast #refunds
4060,,81511,5.61E+17,AlaskaAir,lW?u8x48>Tha,This never happens. @AlaskaAir #emptyseat http://t.co/VT4uB178hA
4061,,81512,5.61E+17,American,lW?u8x48>Tha,@AmericanAir extremely disappointed in your handling of dietary restrictions on international flights. Poor customer service when questioned
4062,,81513,5.61E+17,United,lW?u8x48>Tha,Disappointed that @JetBlue will not let me take my mini @MartinGuitar as my carry-on ... @united has done it in the past. #annoyed
4063,,81514,5.61E+17,JetBlue,lW?u8x48>Tha,@SocialNae hate that. good luck. @JetBlue
4064,,81515,5.61E+17,JetBlue,lW?u8x48>Tha,So my flight is delayed an hour and a half and now I'm missing my connecting flight. Thanks @JetBlue
4065,,81516,5.61E+17,United,lW?u8x48>Tha,It's official. @united has the WORST customer service in the airline industry. 35 minutes to assign two seats. And still waiting.
4066,,81517,5.61E+17,American,lW?u8x48>Tha,@AmericanAir It's like this all the time. Maybe the worst airport in the US.
4067,,81520,5.61E+17,American,lW?u8x48>Tha,@WinPhoneSupport Plz look into it - it's listed on their app page in the store. This along with @Chase and @AmericanAir is a BIG problem.
4068,,81521,5.61E+17,Delta,lW?u8x48>Tha,@DeltaAssist I'm already backed up on an 8 pm flight but I could have already driven home. Flight has been delayed 4-5 times. Bs...
4069,,81522,5.61E+17,American,lW?u8x48>Tha,Slow customer service at EWR led to me missing my @americanair flight home tonight... #frustration
4070,,81523,5.61E+17,JetBlue,lW?u8x48>Tha,@JetBlue I hope so because the wallet unequivocally never left the plane
4071,,81524,5.61E+17,JetBlue,lW?u8x48>Tha,@JetBlue figured youd blame the weather Didn't hve any issues on #delta nor #AA this week Extra staffing would help. #acceptresponsibility
4072,,81525,5.61E+17,JetBlue,lW?u8x48>Tha,So happy to actually be flying home to #Boston tonight! Thank you @JetBlue for not cancelling! #Juno #Frankenstorm #Blizzard2015
4073,,81526,5.61E+17,VirginAmerica,lW?u8x48>Tha,"@VirginAmerica If I fly any other #airline, it feels blahhh with the lack of mood lighting. The white fluorescent lighting is awful!"
4074,,81527,5.61E+17,JetBlue,lW?u8x48>Tha,"@JetBlue Fyi, check in STILL not working on mobile. This is a common occurence."
4075,,81528,5.61E+17,Delta,lW?u8x48>Tha,@DeltaAssist flight attendants tell me there is no more food walk by me with snack box refills after a plane change and delay #hungergames
4076,,81529,5.61E+17,American,lW?u8x48>Tha,@AmericanAir And I find it highly unbelievable that no one is able to pick up a phone and call me.  #Fail
4077,,81530,5.61E+17,American,lW?u8x48>Tha,"@USAirways won't even respond, maybe @AmericanAir @americanair cares that their gate agent screwed 6 paying passengers"
4078,,81531,5.61E+17,AlaskaAir,lW?u8x48>Tha,@AlaskaAir @DangeRussWilson called 2question ski equipment restrictions (unclear on the site) agent puts me on hold for 17 minutes. #notcool
4079,,81532,5.61E+17,United,lW?u8x48>Tha,"@united Might be too late for signs, considering game in 4 days. Maybe just hire some team mascots to high-five passengers as they deplane?"
4080,,81533,5.61E+17,JetBlue,lW?u8x48>Tha,. @JetBlue never seems to have their shot together. Delayed because of a missing sticker and misplacement of the jet bridge
4081,,81534,5.61E+17,Delta,lW?u8x48>Tha,@AirFranceIE so @DeltaAssist 's fault?
4082,,81535,5.61E+17,SouthWest,lW?u8x48>Tha,@SouthwestAir why do you continue to torture your customers who are already stressed and maxed out? Some compassion please!
4083,,81536,5.61E+17,American,lW?u8x48>Tha,",@AmericanAir a 90 min+ delay in 45 min increments after boarding 4 repairs u knew would cause a delay isn't ok, Delay b"
4084,,81537,5.61E+17,JetBlue,lW?u8x48>Tha,@JetBlue surprised me with my notebook that I thought was lost forever #howthoughtful http://t.co/w5LmfNq5Mh
4085,,81538,5.61E+17,American,lW?u8x48>Tha,@AmericanAir Help! sitting on the tarmac in Charlotte for 50 minutes so far waiting for a gate! AA 1593
4086,,81539,5.61E+17,American,lW?u8x48>Tha,@jarpad Lol!! I won't even fly if the only option is @USAirways. They are worse than @AmericanAir
4087,,81540,5.61E+17,United,lW?u8x48>Tha,Will not fly with @united again. #udontcareaboutmybusiness. #brutal service
4088,,81541,5.61E+17,Delta,lW?u8x48>Tha,Now your exposed Velcro on edge of my seat has also ruined my brand-new tights. @delta @deltaassist #noroomtostretchlegs #ilovedthesetights
4089,,81542,5.61E+17,SouthWest,lW?u8x48>Tha,FRUSTRATED w/@SouthwestAir! Trying to apply for Premier CC w/refer-a-friend but NO ONE in cust service can help! Don't you want my business?
4090,,81543,5.61E+17,American,lW?u8x48>Tha,@AmericanAir cancelled ticket mid-flight MBJ - CLT - PHX at CLT gate told1st ticket cancelled rebooked middle coach Thu + Hotel my expense?
4091,,81544,5.61E+17,AlaskaAir,lW?u8x48>Tha,"@AlaskaAir @MitchellAirport just booked our fall visit to Pomeroy &amp; SeaTac WA. Long overdue, can't wait to see #AlaskaAir @ #MKE!"
4092,,81545,5.61E+17,JetBlue,lW?u8x48>Tha,@JetBlue 1st time flying w/ you an I AM not impressed.  You are like the other airlines...too bad you are all grown up.
4093,,81546,5.61E+17,American,lW?u8x48>Tha,@jarpad @USAirways At least it's not @AmericanAir that you're having problems with this time.
4094,,81547,5.61E+17,American,lW?u8x48>Tha,so sad that i cant fly with @AmericanAir tonight
